,Account,newDate,kWh,Month,Day,Year,Hour,DayOfWeek,Weekday,PeakHour,temp
6428,26435791004,2014-08-12,265.604995,8,12,2014,17,1,1,1,77.0
6793,26435791004,2014-08-12,240.44999599999997,8,12,2014,18,1,1,1,75.0
7158,26435791004,2014-08-12,237.41999100000004,8,12,2014,19,1,1,1,71.1
7523,26435791004,2014-08-12,125.009998,8,12,2014,20,1,1,0,69.1
7888,26435791004,2014-08-12,105.20999699999999,8,12,2014,21,1,1,0,69.1
8253,26435791004,2014-08-12,88.545,8,12,2014,22,1,1,0,68.0
8618,26435791004,2014-08-12,72.75,8,12,2014,23,1,1,0,68.0
224,26435791004,2014-08-13,72.75000000000001,8,13,2014,0,2,1,0,66.9
589,26435791004,2014-08-13,73.245,8,13,2014,1,2,1,0,66.9
954,26435791004,2014-08-13,72.01499999999999,8,13,2014,2,2,1,0,68.0
1319,26435791004,2014-08-13,72.285,8,13,2014,3,2,1,0,68.0
1684,26435791004,2014-08-13,73.635,8,13,2014,4,2,1,0,66.0
2049,26435791004,2014-08-13,76.23,8,13,2014,5,2,1,0,66.0
2414,26435791004,2014-08-13,213.944996,8,13,2014,6,2,1,0,66.0
2779,26435791004,2014-08-13,292.5449970000001,8,13,2014,7,2,1,1,64.9
3144,26435791004,2014-08-13,267.074994,8,13,2014,8,2,1,1,66.0
3509,26435791004,2014-08-13,254.87999499999998,8,13,2014,9,2,1,1,66.0
3874,26435791004,2014-08-13,248.879993,8,13,2014,10,2,1,1,66.0
4239,26435791004,2014-08-13,256.754995,8,13,2014,11,2,1,1,66.0
4604,26435791004,2014-08-13,243.524996,8,13,2014,12,2,1,1,64.9
4969,26435791004,2014-08-13,250.724995,8,13,2014,13,2,1,1,64.9
5334,26435791004,2014-08-13,232.84499699999998,8,13,2014,14,2,1,1,64.9
5699,26435791004,2014-08-13,243.37499299999996,8,13,2014,15,2,1,1,66.2
6064,26435791004,2014-08-13,235.00499099999993,8,13,2014,16,2,1,1,66.9
6429,26435791004,2014-08-13,233.05499500000002,8,13,2014,17,2,1,1,68.0
6794,26435791004,2014-08-13,213.119997,8,13,2014,18,2,1,1,66.9
7159,26435791004,2014-08-13,213.014997,8,13,2014,19,2,1,1,68.0
7524,26435791004,2014-08-13,122.325,8,13,2014,20,2,1,0,69.1
7889,26435791004,2014-08-13,108.899999,8,13,2014,21,2,1,0,66.9
8254,26435791004,2014-08-13,89.77499800000002,8,13,2014,22,2,1,0,67
8619,26435791004,2014-08-13,73.83,8,13,2014,23,2,1,0,67
225,26435791004,2014-08-14,73.33500000000001,8,14,2014,0,3,1,0,64.0
590,26435791004,2014-08-14,73.455,8,14,2014,1,3,1,0,64.0
955,26435791004,2014-08-14,73.60500000000002,8,14,2014,2,3,1,0,64.0
1320,26435791004,2014-08-14,73.53000000000002,8,14,2014,3,3,1,0,64.0
1685,26435791004,2014-08-14,74.02499999999999,8,14,2014,4,3,1,0,63.0
2050,26435791004,2014-08-14,77.14500000000001,8,14,2014,5,3,1,0,63.0
2415,26435791004,2014-08-14,227.56499300000002,8,14,2014,6,3,1,0,63.0
2780,26435791004,2014-08-14,252.104998,8,14,2014,7,3,1,1,64.9
3145,26435791004,2014-08-14,247.82999299999997,8,14,2014,8,3,1,1,66.0
3510,26435791004,2014-08-14,250.15499499999999,8,14,2014,9,3,1,1,68.0
3875,26435791004,2014-08-14,253.33499600000002,8,14,2014,10,3,1,1,70.0
4240,26435791004,2014-08-14,252.50999700000006,8,14,2014,11,3,1,1,72.0
4605,26435791004,2014-08-14,250.949994,8,14,2014,12,3,1,1,73.9
4970,26435791004,2014-08-14,257.309995,8,14,2014,13,3,1,1,75.0
5335,26435791004,2014-08-14,243.88499099999999,8,14,2014,14,3,1,1,75.0
5700,26435791004,2014-08-14,248.60999100000004,8,14,2014,15,3,1,1,73.9
6065,26435791004,2014-08-14,239.11499400000002,8,14,2014,16,3,1,1,70
6430,26435791004,2014-08-14,241.409993,8,14,2014,17,3,1,1,75.0
6795,26435791004,2014-08-14,222.329995,8,14,2014,18,3,1,1,73.0
7160,26435791004,2014-08-14,226.019995,8,14,2014,19,3,1,1,71.1
7525,26435791004,2014-08-14,125.474999,8,14,2014,20,3,1,0,70.0
7890,26435791004,2014-08-14,105.94499800000001,8,14,2014,21,3,1,0,69.1
8255,26435791004,2014-08-14,87.86999999999998,8,14,2014,22,3,1,0,69.1
8620,26435791004,2014-08-14,69.66,8,14,2014,23,3,1,0,64.9
226,26435791004,2014-08-15,68.94,8,15,2014,0,4,1,0,63.0
591,26435791004,2014-08-15,68.685,8,15,2014,1,4,1,0,62.1
956,26435791004,2014-08-15,69.045,8,15,2014,2,4,1,0,63.0
1321,26435791004,2014-08-15,68.50500000000001,8,15,2014,3,4,1,0,64.9
1686,26435791004,2014-08-15,69.705,8,15,2014,4,4,1,0,63.0
2051,26435791004,2014-08-15,72.135,8,15,2014,5,4,1,0,61.0
2416,26435791004,2014-08-15,197.099997,8,15,2014,6,4,1,0,64.0
2781,26435791004,2014-08-15,220.994994,8,15,2014,7,4,1,1,64.0
3146,26435791004,2014-08-15,231.76499299999995,8,15,2014,8,4,1,1,66.0
3511,26435791004,2014-08-15,236.639997,8,15,2014,9,4,1,1,69.1
3876,26435791004,2014-08-15,243.374994,8,15,2014,10,4,1,1,72.0
4241,26435791004,2014-08-15,237.749993,8,15,2014,11,4,1,1,71.1
4606,26435791004,2014-08-15,242.68499300000002,8,15,2014,12,4,1,1,68
4971,26435791004,2014-08-15,238.81499300000004,8,15,2014,13,4,1,1,75.0
5336,26435791004,2014-08-15,226.334994,8,15,2014,14,4,1,1,73.0
5701,26435791004,2014-08-15,222.20999499999994,8,15,2014,15,4,1,1,70.0
6066,26435791004,2014-08-15,217.61999499999996,8,15,2014,16,4,1,1,68.0
6431,26435791004,2014-08-15,212.03999299999998,8,15,2014,17,4,1,1,66.9
6796,26435791004,2014-08-15,201.62999499999998,8,15,2014,18,4,1,1,66.9
7161,26435791004,2014-08-15,204.689995,8,15,2014,19,4,1,1,66.0
7526,26435791004,2014-08-15,122.699995,8,15,2014,20,4,1,0,64.9
7891,26435791004,2014-08-15,104.20500000000001,8,15,2014,21,4,1,0,64.9
8256,26435791004,2014-08-15,86.145,8,15,2014,22,4,1,0,64.9
8621,26435791004,2014-08-15,69.06,8,15,2014,23,4,1,0,63.0
227,26435791004,2014-08-16,65.59500000000001,8,16,2014,0,5,1,0,64.0
592,26435791004,2014-08-16,66.27,8,16,2014,1,5,1,0,63.0
957,26435791004,2014-08-16,65.55000000000001,8,16,2014,2,5,1,0,63.0
1322,26435791004,2014-08-16,65.775,8,16,2014,3,5,1,0,63.0
1687,26435791004,2014-08-16,67.185,8,16,2014,4,5,1,0,61.0
2052,26435791004,2014-08-16,65.38499999999999,8,16,2014,5,5,1,0,61.0
2417,26435791004,2014-08-16,128.77499699999998,8,16,2014,6,5,1,0,62.1
2782,26435791004,2014-08-16,182.294994,8,16,2014,7,5,1,1,66.9
3147,26435791004,2014-08-16,200.36999400000002,8,16,2014,8,5,1,1,69.1
3512,26435791004,2014-08-16,207.254996,8,16,2014,9,5,1,1,71.1
3877,26435791004,2014-08-16,202.33499799999998,8,16,2014,10,5,1,1,73.9
4242,26435791004,2014-08-16,206.834998,8,16,2014,11,5,1,1,70
4607,26435791004,2014-08-16,204.929994,8,16,2014,12,5,1,1,75.0
4972,26435791004,2014-08-16,206.72999100000004,8,16,2014,13,5,1,1,77.0
5337,26435791004,2014-08-16,198.65999799999994,8,16,2014,14,5,1,1,78.1
5702,26435791004,2014-08-16,184.109997,8,16,2014,15,5,1,1,77.0
6067,26435791004,2014-08-16,182.26499299999998,8,16,2014,16,5,1,1,75.9
6432,26435791004,2014-08-16,171.134998,8,16,2014,17,5,1,1,75.0
6797,26435791004,2014-08-16,100.87499999999999,8,16,2014,18,5,1,1,73.9
7162,26435791004,2014-08-16,88.87499999999999,8,16,2014,19,5,1,1,73.0
7527,26435791004,2014-08-16,87.38999999999999,8,16,2014,20,5,1,0,71.1
7892,26435791004,2014-08-16,87.45,8,16,2014,21,5,1,0,70.0
8257,26435791004,2014-08-16,78.21000000000001,8,16,2014,22,5,1,0,68.0
8622,26435791004,2014-08-16,71.205,8,16,2014,23,5,1,0,66.9
228,26435791004,2014-08-17,67.125,8,17,2014,0,6,0,0,66.0
593,26435791004,2014-08-17,67.23,8,17,2014,1,6,0,0,66.0
958,26435791004,2014-08-17,67.905,8,17,2014,2,6,0,0,66.0
1323,26435791004,2014-08-17,67.05,8,17,2014,3,6,0,0,66.0
1688,26435791004,2014-08-17,67.035,8,17,2014,4,6,0,0,64.9
2053,26435791004,2014-08-17,65.715,8,17,2014,5,6,0,0,64.0
2418,26435791004,2014-08-17,68.76,8,17,2014,6,6,0,0,66.0
2783,26435791004,2014-08-17,67.78500000000001,8,17,2014,7,6,0,1,69.1
3148,26435791004,2014-08-17,67.515,8,17,2014,8,6,0,1,71.1
3513,26435791004,2014-08-17,67.98,8,17,2014,9,6,0,1,75.0
3878,26435791004,2014-08-17,68.565,8,17,2014,10,6,0,1,75.9
4243,26435791004,2014-08-17,67.53,8,17,2014,11,6,0,1,75.9
4608,26435791004,2014-08-17,67.965,8,17,2014,12,6,0,1,78.1
4973,26435791004,2014-08-17,67.92,8,17,2014,13,6,0,1,78.1
5338,26435791004,2014-08-17,66.78,8,17,2014,14,6,0,1,79.0
5703,26435791004,2014-08-17,77.10000000000001,8,17,2014,15,6,0,1,79.0
6068,26435791004,2014-08-17,77.34,8,17,2014,16,6,0,1,77.0
6433,26435791004,2014-08-17,75.735,8,17,2014,17,6,0,1,75.9
6798,26435791004,2014-08-17,76.83,8,17,2014,18,6,0,1,75.0
7163,26435791004,2014-08-17,81.99,8,17,2014,19,6,0,1,73.0
7528,26435791004,2014-08-17,82.485,8,17,2014,20,6,0,0,71.1
7893,26435791004,2014-08-17,82.32000000000001,8,17,2014,21,6,0,0,69.1
8258,26435791004,2014-08-17,73.09500000000001,8,17,2014,22,6,0,0,68.0
8623,26435791004,2014-08-17,67.59,8,17,2014,23,6,0,0,66.9
229,26435791004,2014-08-18,67.53,8,18,2014,0,0,1,0,66.0
594,26435791004,2014-08-18,66.96,8,18,2014,1,0,1,0,64.9
959,26435791004,2014-08-18,66.78,8,18,2014,2,0,1,0,64.0
1324,26435791004,2014-08-18,67.11,8,18,2014,3,0,1,0,64.0
1689,26435791004,2014-08-18,67.65,8,18,2014,4,0,1,0,63.0
2054,26435791004,2014-08-18,70.86,8,18,2014,5,0,1,0,63.0
2419,26435791004,2014-08-18,201.97499399999998,8,18,2014,6,0,1,0,63.0
2784,26435791004,2014-08-18,262.78499300000004,8,18,2014,7,0,1,1,66.0
3149,26435791004,2014-08-18,254.609997,8,18,2014,8,0,1,1,69.1
3514,26435791004,2014-08-18,256.48499599999997,8,18,2014,9,0,1,1,71.1
3879,26435791004,2014-08-18,258.014996,8,18,2014,10,0,1,1,73.0
4244,26435791004,2014-08-18,254.30999399999996,8,18,2014,11,0,1,1,73.0
4609,26435791004,2014-08-18,257.639995,8,18,2014,12,0,1,1,73.9
4974,26435791004,2014-08-18,254.36999799999998,8,18,2014,13,0,1,1,75.9
5339,26435791004,2014-08-18,251.054994,8,18,2014,14,0,1,1,78.1
5704,26435791004,2014-08-18,246.56999500000003,8,18,2014,15,0,1,1,77.0
6069,26435791004,2014-08-18,243.73499600000002,8,18,2014,16,0,1,1,75.9
6434,26435791004,2014-08-18,241.52999200000002,8,18,2014,17,0,1,1,75.9
6799,26435791004,2014-08-18,217.769996,8,18,2014,18,0,1,1,73.9
7164,26435791004,2014-08-18,215.175,8,18,2014,19,0,1,1,71.1
7529,26435791004,2014-08-18,118.43999900000001,8,18,2014,20,0,1,0,70.0
7894,26435791004,2014-08-18,104.549997,8,18,2014,21,0,1,0,71
8259,26435791004,2014-08-18,91.785,8,18,2014,22,0,1,0,66.0
8624,26435791004,2014-08-18,69.675,8,18,2014,23,0,1,0,64.0
230,26435791004,2014-08-19,69.46499999999999,8,19,2014,0,1,1,0,64.0
595,26435791004,2014-08-19,69.49499999999999,8,19,2014,1,1,1,0,63.0
960,26435791004,2014-08-19,69.58500000000001,8,19,2014,2,1,1,0,61.0
1325,26435791004,2014-08-19,69.12000000000002,8,19,2014,3,1,1,0,60.1
1690,26435791004,2014-08-19,69.69000000000001,8,19,2014,4,1,1,0,60.1
2055,26435791004,2014-08-19,73.47,8,19,2014,5,1,1,0,59.0
2420,26435791004,2014-08-19,212.23499599999997,8,19,2014,6,1,1,0,61.0
2785,26435791004,2014-08-19,235.84499199999996,8,19,2014,7,1,1,1,62.1
3150,26435791004,2014-08-19,237.08999599999999,8,19,2014,8,1,1,1,66.0
3515,26435791004,2014-08-19,242.47499299999998,8,19,2014,9,1,1,1,68.0
3880,26435791004,2014-08-19,242.804994,8,19,2014,10,1,1,1,69.1
4245,26435791004,2014-08-19,239.729994,8,19,2014,11,1,1,1,70.0
4610,26435791004,2014-08-19,244.379996,8,19,2014,12,1,1,1,71.1
4975,26435791004,2014-08-19,246.209994,8,19,2014,13,1,1,1,72.0
5340,26435791004,2014-08-19,234.58499,8,19,2014,14,1,1,1,72.0
5705,26435791004,2014-08-19,236.099994,8,19,2014,15,1,1,1,71.1
6070,26435791004,2014-08-19,228.389995,8,19,2014,16,1,1,1,68.0
6435,26435791004,2014-08-19,234.854991,8,19,2014,17,1,1,1,68.0
6800,26435791004,2014-08-19,206.50499499999998,8,19,2014,18,1,1,1,66.9
7165,26435791004,2014-08-19,205.24499199999997,8,19,2014,19,1,1,1,66.0
7530,26435791004,2014-08-19,118.78499599999999,8,19,2014,20,1,1,0,64.9
7895,26435791004,2014-08-19,105.779999,8,19,2014,21,1,1,0,64.0
8260,26435791004,2014-08-19,88.91999999999999,8,19,2014,22,1,1,0,67
8625,26435791004,2014-08-19,69.39,8,19,2014,23,1,1,0,64.0
231,26435791004,2014-08-20,68.68500000000002,8,20,2014,0,2,1,0,64.0
596,26435791004,2014-08-20,69.345,8,20,2014,1,2,1,0,64.0
961,26435791004,2014-08-20,68.64,8,20,2014,2,2,1,0,64.0
1326,26435791004,2014-08-20,68.49,8,20,2014,3,2,1,0,64.0
1691,26435791004,2014-08-20,68.655,8,20,2014,4,2,1,0,61.0
2056,26435791004,2014-08-20,72.36,8,20,2014,5,2,1,0,60.1
2421,26435791004,2014-08-20,227.864994,8,20,2014,6,2,1,0,62.1
2786,26435791004,2014-08-20,240.239992,8,20,2014,7,2,1,1,66.0
3151,26435791004,2014-08-20,241.424996,8,20,2014,8,2,1,1,66.9
3516,26435791004,2014-08-20,247.679997,8,20,2014,9,2,1,1,68.0
3881,26435791004,2014-08-20,250.664992,8,20,2014,10,2,1,1,70.0
4246,26435791004,2014-08-20,244.54499800000002,8,20,2014,11,2,1,1,72.0
4611,26435791004,2014-08-20,250.58999400000002,8,20,2014,12,2,1,1,72.0
4976,26435791004,2014-08-20,247.97999600000003,8,20,2014,13,2,1,1,73.9
